0.046	1.2445043648	1.0873513948	1.4539592179	2.2851800467	0.9352530908	0.1024416754	0.4260644441	1.2960000000
0.047	1.2454187356	1.0880563909	1.4529499605	2.2828644081	0.9339898692	0.1024975083	0.4255541576	1.2970000000
0.048	1.2463308715	1.0887571818	1.4519404587	2.2805561321	0.9327323235	0.1025534418	0.4250443555	1.2980000000
0.049	1.2472407739	1.0894537878	1.4509307189	2.2782551993	0.9314804266	0.1026094751	0.4245350408	1.2990000000
0.050	1.2481484447	1.0901462293	1.4499207477	2.2759615905	0.9302341514	0.1026656072	0.4240262167	1.3000000000
0.051	1.2490538854	1.0908345266	1.4489105515	2.2736752867	0.9289934710	0.1027218371	0.4235178862	1.3010000000
0.052	1.2499570978	1.0915186998	1.4479001366	2.2713962687	0.9277583589	0.1027781638	0.4230100525	1.3020000000
0.053	1.2508580836	1.0921987690	1.4468895095	2.2691245174	0.9265287884	0.1028345864	0.4225027185	1.3030000000
0.054	1.2517568444	1.0928747541	1.4458786765	2.2668600139	0.9253047331	0.1028911039	0.4219958872	1.3040000000
0.055	1.2526533821	1.0935466750	1.4448676438	2.2646027393	0.9240861666	0.1029477154	0.4214895615	1.3050000000
0.056	1.2535476983	1.0942145515	1.4438564177	2.2623526745	0.9228730630	0.1030044198	0.4209837444	1.3060000000
0.057	1.2544397948	1.0948784032	1.4428450044	2.2601098007	0.9216653961	0.1030612163	0.4204784387	1.3070000000
0.058	1.2553296733	1.0955382498	1.4418334102	2.2578740990	0.9204631401	0.1031181038	0.4199736474	1.3080000000
0.059	1.2562173355	1.0961941106	1.4408216410	2.2556455508	0.9192662693	0.1031750815	0.4194693733	1.3090000000
0.060	1.2571027833	1.0968460052	1.4398097031	2.2534241372	0.9180747581	0.1032321484	0.4189656191	1.3100000000
0.061	1.2579860183	1.0974939528	1.4387976026	2.2512098395	0.9168885811	0.1032893035	0.4184623876	1.3110000000
0.062	1.2588670423	1.0981379726	1.4377853453	2.2490026391	0.9157077130	0.1033465460	0.4179596817	1.3120000000
0.063	1.2597458571	1.0987780838	1.4367729375	2.2468025174	0.9145321285	0.1034038749	0.4174575039	1.3130000000
0.064	1.2606224646	1.0994143054	1.4357603849	2.2446094558	0.9133618027	0.1034612892	0.4169558570	1.3140000000
0.065	1.2614968664	1.1000466562	1.4347476937	2.2424234358	0.9121967106	0.1035187880	0.4164547437	1.3150000000
0.066	1.2623690644	1.1006751552	1.4337348695	2.2402444389	0.9110368275	0.1035763705	0.4159541666	1.3160000000
0.067	1.2632390603	1.1012998211	1.4327219185	2.2380724466	0.9098821287	0.1036340357	0.4154541283	1.3170000000
0.068	1.2641068560	1.1019206726	1.4317088462	2.2359074406	0.9087325898	0.1036917826	0.4149546313	1.3180000000
0.069	1.2649724533	1.1025377282	1.4306956586	2.2337494025	0.9075881863	0.1037496104	0.4144556783	1.3190000000
0.070	1.2658358541	1.1031510065	1.4296823614	2.2315983140	0.9064488940	0.1038075182	0.4139572717	1.3200000000
0.071	1.2666970600	1.1037605258	1.4286689604	2.2294541568	0.9053146888	0.1038655050	0.4134594140	1.3210000000
0.072	1.2675560731	1.1043663045	1.4276554612	2.2273169128	0.9041855467	0.1039235700	0.4129621078	1.3220000000
0.073	1.2684128950	1.1049683607	1.4266418695	2.2251865638	0.9030614439	0.1039817122	0.4124653554	1.3230000000
0.074	1.2692675277	1.1055667126	1.4256281909	2.2230630916	0.9019423565	0.1040399308	0.4119691592	1.3240000000
0.075	1.2701199730	1.1061613783	1.4246144310	2.2209464781	0.9008282610	0.1040982249	0.4114735217	1.3250000000
0.076	1.2709702328	1.1067523758	1.4236005954	2.2188367053	0.8997191339	0.1041565935	0.4109784453	1.3260000000
0.077	1.2718183089	1.1073397228	1.4225866896	2.2167337552	0.8986149519	0.1042150359	0.4104839321	1.3270000000
0.078	1.2726642032	1.1079234373	1.4215727191	2.2146376099	0.8975156917	0.1042735510	0.4099899847	1.3280000000
0.079	1.2735079175	1.1085035369	1.4205586894	2.2125482514	0.8964213301	0.1043321381	0.4094966051	1.3290000000
0.080	1.2743494539	1.1090800392	1.4195446060	2.2104656619	0.8953318442	0.1043907962	0.4090037958	1.3300000000
0.081	1.2751888141	1.1096529618	1.4185304741	2.2083898235	0.8942472111	0.1044495245	0.4085115589	1.3310000000
0.082	1.2760260000	1.1102223222	1.4175162991	2.2063207185	0.8931674081	0.1045083222	0.4080198966	1.3320000000
0.083	1.2768610135	1.1107881376	1.4165020865	2.2042583291	0.8920924125	0.1045671882	0.4075288112	1.3330000000
0.084	1.2776938566	1.1113504256	1.4154878415	2.2022026376	0.8910222018	0.1046261219	0.4070383047	1.3340000000
0.085	1.2785245312	1.1119092031	1.4144735694	2.2001536265	0.8899567536	0.1046851223	0.4065483794	1.3350000000
0.086	1.2793530391	1.1124644874	1.4134592754	2.1981112780	0.8888960455	0.1047441886	0.4060590372	1.3360000000
0.087	1.2801793823	1.1130162955	1.4124449648	2.1960755746	0.8878400556	0.1048033199	0.4055702804	1.3370000000
0.088	1.2810035628	1.1135646444	1.4114306427	2.1940464988	0.8867887616	0.1048625153	0.4050821109	1.3380000000
0.089	1.2818255824	1.1141095510	1.4104163142	2.1920240332	0.8857421417	0.1049217741	0.4045945307	1.3390000000
0.090	1.2826454430	1.1146510321	1.4094019846	2.1900081602	0.8847001741	0.1049810954	0.4041075420	1.3400000000
0.091	1.2834631468	1.1151891044	1.4083876588	2.1879988626	0.8836628369	0.1050404783	0.4036211467	1.3410000000
0.092	1.2842786955	1.1157237845	1.4073733419	2.1859961229	0.8826301087	0.1050999221	0.4031353467	1.3420000000
0.093	1.2850920911	1.1162550891	1.4063590390	2.1839999239	0.8816019680	0.1051594258	0.4026501440	1.3430000000
0.094	1.2859033357	1.1167830346	1.4053447550	2.1820102483	0.8805783933	0.1052189886	0.4021655404	1.3440000000
0.095	1.2867124311	1.1173076374	1.4043304950	2.1800270789	0.8795593634	0.1052786098	0.4016815380	1.3450000000
0.096	1.2875193793	1.1178289139	1.4033162638	2.1780503985	0.8785448572	0.1053382884	0.4011981385	1.3460000000
0.097	1.2883241824	1.1183468803	1.4023020664	2.1760801899	0.8775348536	0.1053980237	0.4007153438	1.3470000000
0.098	1.2891268423	1.1188615529	1.4012879076	2.1741164362	0.8765293317	0.1054578149	0.4002331557	1.3480000000
0.099	1.2899273609	1.1193729477	1.4002737923	2.1721591203	0.8755282706	0.1055176611	0.3997515760	1.3490000000
0.100	1.2907257403	1.1198810807	1.3992597254	2.1702082251	0.8745316497	0.1055775615	0.3992706066	1.3500000000
0.101	1.2915219825	1.1203859680	1.3982457115	2.1682637337	0.8735394482	0.1056375154	0.3987902491	1.3510000000
0.102	1.2923160894	1.1208876254	1.3972317554	2.1663256292	0.8725516458	0.1056975219	0.3983105052	1.3520000000
0.103	1.2931080631	1.1213860686	1.3962178620	2.1643938948	0.8715682220	0.1057575801	0.3978313768	1.3530000000
0.104	1.2938979056	1.1218813135	1.3952040358	2.1624685136	0.8705891565	0.1058176894	0.3973528654	1.3540000000
0.105	1.2946856188	1.1223733757	1.3941902817	2.1605494687	0.8696144291	0.1058778489	0.3968749727	1.3550000000
0.106	1.2954712049	1.1228622707	1.3931766041	2.1586367436	0.8686440197	0.1059380579	0.3963977005	1.3560000000
0.107	1.2962546658	1.1233480141	1.3921630077	2.1567303214	0.8676779083	0.1059983155	0.3959210502	1.3570000000
0.108	1.2970360036	1.1238306213	1.3911494972	2.1548301856	0.8667160751	0.1060586209	0.3954450235	1.3580000000
0.109	1.2978152203	1.1243101077	1.3901360770	2.1529363195	0.8657585002	0.1061189733	0.3949696221	1.3590000000
0.110	1.2985923179	1.1247864886	1.3891227518	2.1510487065	0.8648051640	0.1061793721	0.3944948474	1.3600000000
0.111	1.2993672985	1.1252597791	1.3881095259	2.1491673302	0.8638560469	0.1062398164	0.3940207009	1.3610000000
0.112	1.3001401641	1.1257299945	1.3870964040	2.1472921740	0.8629111294	0.1063003054	0.3935471843	1.3620000000
0.113	1.3009109168	1.1261971498	1.3860833904	2.1454232215	0.8619703920	0.1063608383	0.3930742989	1.3630000000
0.114	1.3016795586	1.1266612600	1.3850704895	2.1435604562	0.8610338156	0.1064214145	0.3926020463	1.3640000000
0.115	1.3024460917	1.1271223401	1.3840577059	2.1417038619	0.8601013810	0.1064820330	0.3921304279	1.3650000000
0.116	1.3032105179	1.1275804049	1.3830450437	2.1398534223	0.8591730689	0.1065426933	0.3916594452	1.3660000000
0.117	1.3039728395	1.1280354691	1.3820325075	2.1380091210	0.8582488605	0.1066033944	0.3911890995	1.3670000000
0.118	1.3047330585	1.1284875476	1.3810201014	2.1361709418	0.8573287368	0.1066641357	0.3907193923	1.3680000000
0.119	1.3054911770	1.1289366551	1.3800078298	2.1343388686	0.8564126791	0.1067249163	0.3902503250	1.3690000000
0.120	1.3062471970	1.1293828059	1.3789956969	2.1325128851	0.8555006685	0.1067857356	0.3897818988	1.3700000000
0.121	1.3070011207	1.1298260148	1.3779837070	2.1306929754	0.8545926865	0.1068465928	0.3893141151	1.3710000000
0.122	1.3077529501	1.1302662961	1.3769718643	2.1288791232	0.8536887146	0.1069074872	0.3888469753	1.3720000000
0.123	1.3085026873	1.1307036643	1.3759601730	2.1270713127	0.8527887344	0.1069684179	0.3883804806	1.3730000000
0.124	1.3092503345	1.1311381336	1.3749486371	2.1252695279	0.8518927274	0.1070293844	0.3879146323	1.3740000000
0.125	1.3099958936	1.1315697182	1.3739372610	2.1234737527	0.8510006755	0.1070903857	0.3874494317	1.3750000000
0.126	1.3107393669	1.1319984325	1.3729260485	2.1216839713	0.8501125604	0.1071514213	0.3869848800	1.3760000000
0.127	1.3114807564	1.1324242904	1.3719150039	2.1199001679	0.8492283642	0.1072124903	0.3865209784	1.3770000000
0.128	1.3122200642	1.1328473061	1.3709041313	2.1181223267	0.8483480688	0.1072735920	0.3860577281	1.3780000000
0.129	1.3129572925	1.1332674935	1.3698934345	2.1163504318	0.8474716564	0.1073347258	0.3855951304	1.3790000000
0.130	1.3136924434	1.1336848666	1.3688829176	2.1145844676	0.8465991091	0.1073958909	0.3851331863	1.3800000000
0.131	1.3144255190	1.1340994391	1.3678725847	2.1128244183	0.8457304092	0.1074570865	0.3846718970	1.3810000000
0.132	1.3151565214	1.1345112249	1.3668624396	2.1110702684	0.8448655392	0.1075183120	0.3842112636	1.3820000000
0.133	1.3158854528	1.1349202377	1.3658524862	2.1093220022	0.8440044815	0.1075795667	0.3837512873	1.3830000000
0.134	1.3166123153	1.1353264911	1.3648427286	2.1075796042	0.8431472186	0.1076408497	0.3832919691	1.3840000000
0.135	1.3173371110	1.1357299988	1.3638331705	2.1058430588	0.8422937332	0.1077021605	0.3828333101	1.3850000000
0.136	1.3180598421	1.1361307743	1.3628238159	2.1041123506	0.8414440080	0.1077634984	0.3823753114	1.3860000000
0.137	1.3187805107	1.1365288310	1.3618146684	2.1023874642	0.8405980258	0.1078248625	0.3819179740	1.3870000000
0.138	1.3194991190	1.1369241824	1.3608057321	2.1006683841	0.8397557695	0.1078862523	0.3814612989	1.3880000000
0.139	1.3202156690	1.1373168417	1.3597970105	2.0989550950	0.8389172221	0.1079476670	0.3810052871	1.3890000000
0.140	1.3209301631	1.1377068224	1.3587885076	2.0972475815	0.8380823667	0.1080091059	0.3805499396	1.3900000000
0.141	1.3216426033	1.1380941375	1.3577802270	2.0955458285	0.8372511863	0.1080705684	0.3800952574	1.3910000000
0.142	1.3223529918	1.1384788003	1.3567721724	2.0938498207	0.8364236643	0.1081320537	0.3796412414	1.3920000000
0.143	1.3230613307	1.1388608238	1.3557643475	2.0921595428	0.8355997839	0.1081935612	0.3791878926	1.3930000000
0.144	1.3237676223	1.1392402210	1.3547567560	2.0904749798	0.8347795285	0.1082550902	0.3787352118	1.3940000000
0.145	1.3244718686	1.1396170051	1.3537494016	2.0887961165	0.8339628816	0.1083166400	0.3782832000	1.3950000000
0.146	1.3251740720	1.1399911887	1.3527422877	2.0871229379	0.8331498268	0.1083782100	0.3778318581	1.3960000000
0.147	1.3258742344	1.1403627849	1.3517354181	2.0854554289	0.8323403476	0.1084397993	0.3773811869	1.3970000000
0.148	1.3265723582	1.1407318064	1.3507287963	2.0837935746	0.8315344279	0.1085014075	0.3769311873	1.3980000000
0.149	1.3272684455	1.1410982659	1.3497224259	2.0821373600	0.8307320514	0.1085630338	0.3764818601	1.3990000000
0.150	1.3279624986	1.1414621760	1.3487163103	2.0804867702	0.8299332019	0.1086246776	0.3760332061	1.4000000000
0.151	1.3286545195	1.1418235495	1.3477104530	2.0788417903	0.8291378634	0.1086863381	0.3755852261	1.4010000000
0.152	1.3293445104	1.1421823989	1.3467048576	2.0772024055	0.8283460200	0.1087480148	0.3751379210	1.4020000000
0.153	1.3300324737	1.1425387366	1.3456995275	2.0755686011	0.8275576558	0.1088097069	0.3746912915	1.4030000000
0.154	1.3307184114	1.1428925751	1.3446944662	2.0739403622	0.8267727549	0.1088714138	0.3742453382	1.4040000000
0.155	1.3314023258	1.1432439268	1.3436896770	2.0723176743	0.8259913015	0.1089331349	0.3738000621	1.4050000000
0.156	1.3320842190	1.1435928039	1.3426851633	2.0707005225	0.8252132802	0.1089948696	0.3733554638	1.4060000000
0.157	1.3327640934	1.1439392188	1.3416809285	2.0690888923	0.8244386751	0.1090566171	0.3729115440	1.4070000000
0.158	1.3334419510	1.1442831837	1.3406769760	2.0674827692	0.8236674709	0.1091183768	0.3724683034	1.4080000000
0.159	1.3341177941	1.1446247107	1.3396733090	2.0658821385	0.8228996521	0.1091801481	0.3720257428	1.4090000000
0.160	1.3347916250	1.1449638118	1.3386699309	2.0642869857	0.8221352033	0.1092419303	0.3715838626	1.4100000000
0.161	1.3354634457	1.1453004992	1.3376668449	2.0626972965	0.8213741093	0.1093037229	0.3711426637	1.4110000000
0.162	1.3361332587	1.1456347849	1.3366640543	2.0611130563	0.8206163548	0.1093655251	0.3707021466	1.4120000000
0.163	1.3368010660	1.1459666806	1.3356615624	2.0595342508	0.8198619247	0.1094273364	0.3702623120	1.4130000000
0.164	1.3374668699	1.1462961984	1.3346593723	2.0579608656	0.8191108038	0.1094891561	0.3698231604	1.4140000000
0.165	1.3381306726	1.1466233500	1.3336574873	2.0563928865	0.8183629773	0.1095509835	0.3693846925	1.4150000000
0.166	1.3387924764	1.1469481471	1.3326559105	2.0548302991	0.8176184302	0.1096128182	0.3689469088	1.4160000000
0.167	1.3394522834	1.1472706016	1.3316546451	2.0532730892	0.8168771476	0.1096746593	0.3685098099	1.4170000000
0.168	1.3401100960	1.1475907250	1.3306536942	2.0517212427	0.8161391148	0.1097365064	0.3680733963	1.4180000000
0.169	1.3407659163	1.1479085288	1.3296530609	2.0501747453	0.8154043169	0.1097983588	0.3676376686	1.4190000000
0.170	1.3414197467	1.1482240248	1.3286527483	2.0486335830	0.8146727395	0.1098602160	0.3672026273	1.4200000000
0.171	1.3420715892	1.1485372243	1.3276527594	2.0470977418	0.8139443679	0.1099220772	0.3667682729	1.4210000000
0.172	1.3427214463	1.1488481388	1.3266530974	2.0455672074	0.8132191875	0.1099839418	0.3663346059	1.4220000000
0.173	1.3433693201	1.1491567796	1.3256537653	2.0440419661	0.8124971841	0.1100458094	0.3659016268	1.4230000000
0.174	1.3440152128	1.1494631581	1.3246547660	2.0425220038	0.8117783431	0.1101076792	0.3654693360	1.4240000000
0.175	1.3446591268	1.1497672856	1.3236561025	2.0410073066	0.8110626504	0.1101695507	0.3650377340	1.4250000000
0.176	1.3453010642	1.1500691732	1.3226577778	2.0394978605	0.8103500916	0.1102314233	0.3646068212	1.4260000000
0.177	1.3459410274	1.1503688322	1.3216597950	2.0379936519	0.8096406526	0.1102932963	0.3641765981	1.4270000000
0.178	1.3465790185	1.1506662737	1.3206621568	2.0364946668	0.8089343193	0.1103551692	0.3637470650	1.4280000000
0.179	1.3472150399	1.1509615087	1.3196648662	2.0350008916	0.8082310777	0.1104170415	0.3633182224	1.4290000000
0.180	1.3478490939	1.1512545482	1.3186679260	2.0335123124	0.8075309138	0.1104789124	0.3628900706	1.4300000000
0.181	1.3484811825	1.1515454033	1.3176713393	2.0320289156	0.8068338137	0.1105407815	0.3624626100	1.4310000000
0.182	1.3491113082	1.1518340847	1.3166751087	2.0305506876	0.8061397636	0.1106026481	0.3620358411	1.4320000000
0.183	1.3497394732	1.1521206034	1.3156792372	2.0290776147	0.8054487497	0.1106645117	0.3616097640	1.4330000000
0.184	1.3503656798	1.1524049702	1.3146837275	2.0276096833	0.8047607582	0.1107263716	0.3611843792	1.4340000000
0.185	1.3509899302	1.1526871959	1.3136885825	2.0261468800	0.8040757757	0.1107882274	0.3607596870	1.4350000000
0.186	1.3516122267	1.1529672911	1.3126938049	2.0246891912	0.8033937884	0.1108500784	0.3603356877	1.4360000000
0.187	1.3522325716	1.1532452665	1.3116993974	2.0232366034	0.8027147828	0.1109119240	0.3599123816	1.4370000000
0.188	1.3528509672	1.1535211327	1.3107053628	2.0217891033	0.8020387456	0.1109737638	0.3594897690	1.4380000000
0.189	1.3534674156	1.1537949003	1.3097117039	2.0203466774	0.8013656634	0.1110355971	0.3590678501	1.4390000000
0.190	1.3540819193	1.1540665798	1.3087184232	2.0189093125	0.8006955227	0.1110974234	0.3586466253	1.4400000000
0.191	1.3546944805	1.1543361817	1.3077255236	2.0174769951	0.8000283103	0.1111592420	0.3582260947	1.4410000000
0.192	1.3553051015	1.1546037163	1.3067330076	2.0160497120	0.7993640131	0.1112210526	0.3578062586	1.4420000000
0.193	1.3559137845	1.1548691941	1.3057408779	2.0146274500	0.7987026179	0.1112828544	0.3573871172	1.4430000000
0.194	1.3565205319	1.1551326253	1.3047491372	2.0132101959	0.7980441116	0.1113446469	0.3569686708	1.4440000000
0.195	1.3571253459	1.1553940202	1.3037577879	2.0117979366	0.7973884813	0.1114064297	0.3565509196	1.4450000000
0.196	1.3577282289	1.1556533890	1.3027668328	2.0103906588	0.7967357138	0.1114682021	0.3561338636	1.4460000000
0.197	1.3583291830	1.1559107419	1.3017762744	2.0089883495	0.7960857964	0.1115299636	0.3557175032	1.4470000000
0.198	1.3589282107	1.1561660891	1.3007861152	2.0075909957	0.7954387162	0.1115917137	0.3553018385	1.4480000000
0.199	1.3595253141	1.1564194406	1.2997963577	2.0061985843	0.7947944605	0.1116534517	0.3548868696	1.4490000000
0.200	1.3601204957	1.1566708064	1.2988070046	2.0048111024	0.7941530164	0.1117151773	0.3544725968	1.4500000000
0.201	1.3607137576	1.1569201966	1.2978180583	2.0034285370	0.7935143714	0.1117768897	0.3540590200	1.4510000000
0.202	1.3613051022	1.1571676210	1.2968295212	2.0020508752	0.7928785128	0.1118385886	0.3536461395	1.4520000000
0.203	1.3618945318	1.1574130896	1.2958413958	2.0006781041	0.7922454281	0.1119002734	0.3532339554	1.4530000000
0.204	1.3624820487	1.1576566122	1.2948536847	1.9993102110	0.7916151048	0.1119619435	0.3528224677	1.4540000000
0.205	1.3630676552	1.1578981985	1.2938663901	1.9979471830	0.7909875305	0.1120235984	0.3524116766	1.4550000000
0.206	1.3636513536	1.1581378585	1.2928795146	1.9965890073	0.7903626928	0.1120852376	0.3520015822	1.4560000000
0.207	1.3642331462	1.1583756016	1.2918930605	1.9952356712	0.7897405794	0.1121468606	0.3515921844	1.4570000000
0.208	1.3648130353	1.1586114378	1.2909070302	1.9938871622	0.7891211780	0.1122084668	0.3511834834	1.4580000000
0.209	1.3653910232	1.1588453764	1.2899214260	1.9925434674	0.7885044764	0.1122700557	0.3507754793	1.4590000000
0.210	1.3659671122	1.1590774272	1.2889362503	1.9912045742	0.7878904625	0.1123316269	0.3503681720	1.4600000000
0.211	1.3665413047	1.1593075996	1.2879515055	1.9898704702	0.7872791241	0.1123931797	0.3499615616	1.4610000000
0.212	1.3671136029	1.1595359032	1.2869671938	1.9885411427	0.7866704493	0.1124547138	0.3495556482	1.4620000000
0.213	1.3676840091	1.1597623473	1.2859833176	1.9872165793	0.7860644261	0.1125162285	0.3491504316	1.4630000000
0.214	1.3682525257	1.1599869414	1.2849998791	1.9858967674	0.7854610425	0.1125777234	0.3487459120	1.4640000000
0.215	1.3688191550	1.1602096948	1.2840168805	1.9845816947	0.7848602866	0.1126391979	0.3483420893	1.4650000000
0.216	1.3693838993	1.1604306168	1.2830343242	1.9832713486	0.7842621466	0.1127006517	0.3479389635	1.4660000000
0.217	1.3699467608	1.1606497168	1.2820522123	1.9819657170	0.7836666108	0.1127620841	0.3475365346	1.4670000000
0.218	1.3705077421	1.1608670038	1.2810705471	1.9806647874	0.7830736675	0.1128234946	0.3471348025	1.4680000000
0.219	1.3710668452	1.1610824871	1.2800893308	1.9793685475	0.7824833049	0.1128848829	0.3467337671	1.4690000000
0.220	1.3716240726	1.1612961759	1.2791085655	1.9780769850	0.7818955115	0.1129462483	0.3463334285	1.4700000000
0.221	1.3721794266	1.1615080792	1.2781282534	1.9767900878	0.7813102758	0.1130075904	0.3459337866	1.4710000000
0.222	1.3727329095	1.1617182061	1.2771483966	1.9755078437	0.7807275861	0.1130689088	0.3455348412	1.4720000000
0.223	1.3732845237	1.1619265655	1.2761689974	1.9742302404	0.7801474311	0.1131302028	0.3451365922	1.4730000000
0.224	1.3738342714	1.1621331665	1.2751900578	1.9729572659	0.7795697993	0.1131914720	0.3447390397	1.4740000000
0.225	1.3743821549	1.1623380180	1.2742115799	1.9716889081	0.7789946795	0.1132527161	0.3443421835	1.4750000000
0.226	1.3749281767	1.1625411288	1.2732335658	1.9704251549	0.7784220602	0.1133139343	0.3439460234	1.4760000000
0.227	1.3754723390	1.1627425078	1.2722560176	1.9691659944	0.7778519304	0.1133751264	0.3435505594	1.4770000000
0.228	1.3760146441	1.1629421639	1.2712789373	1.9679114144	0.7772842787	0.1134362918	0.3431557913	1.4780000000
0.229	1.3765550944	1.1631401056	1.2703023270	1.9666614031	0.7767190940	0.1134974300	0.3427617190	1.4790000000
0.230	1.3770936922	1.1633363419	1.2693261887	1.9654159486	0.7761563652	0.1135585406	0.3423683423	1.4800000000
0.231	1.3776304399	1.1635308813	1.2683505244	1.9641750389	0.7755960813	0.1136196231	0.3419756611	1.4810000000
0.232	1.3781653397	1.1637237325	1.2673753362	1.9629386623	0.7750382312	0.1136806771	0.3415836752	1.4820000000
